SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name
22023,203937,0022300944,"MAR 12, 2024",MIN @ LAC,W,29,5,8,0.625,0,1,0.0,0,1,0.0,3,2,5,7,0,0,2,1,10,7,1,203937,Kyle Anderson
22023,203937,0022300911,"MAR 08, 2024",MIN @ CLE,L,35,5,9,0.556,0,0,0.0,0,1,0.0,0,3,3,5,1,0,1,1,10,-15,1,203937,Kyle Anderson
22023,203937,0022300903,"MAR 07, 2024",MIN @ IND,W,28,1,5,0.2,0,0,0.0,1,2,0.5,0,3,3,4,0,0,1,6,3,8,1,203937,Kyle Anderson
22023,203937,0022300881,"MAR 04, 2024",MIN vs. POR,W,29,3,8,0.375,1,2,0.5,2,2,1.0,0,3,3,5,1,1,1,1,9,13,1,203937,Kyle Anderson
22023,203937,0022300873,"MAR 03, 2024",MIN vs. LAC,L,14,2,5,0.4,0,1,0.0,4,4,1.0,0,3,3,3,0,1,1,2,8,-5,1,203937,Kyle Anderson
22023,203937,0022300838,"FEB 27, 2024",MIN vs. SAS,W,15,1,4,0.25,0,0,0.0,0,0,0.0,0,2,2,4,2,0,2,1,2,1,1,203937,Kyle Anderson
22023,203937,0022300815,"FEB 24, 2024",MIN vs. BKN,W,31,6,10,0.6,0,2,0.0,0,0,0.0,0,9,9,3,0,1,0,1,12,6,1,203937,Kyle Anderson
22023,203937,0022300808,"FEB 23, 2024",MIN vs. MIL,L,29,4,4,1.0,0,0,0.0,0,0,0.0,1,1,2,6,2,0,3,3,8,9,1,203937,Kyle Anderson
22023,203937,0022300791,"FEB 15, 2024",MIN @ POR,W,21,1,4,0.25,0,0,0.0,0,0,0.0,2,5,7,3,0,0,2,1,2,16,1,203937,Kyle Anderson
22023,203937,0022300775,"FEB 13, 2024",MIN @ POR,W,22,1,3,0.333,0,0,0.0,6,6,1.0,0,3,3,8,0,0,0,0,8,29,1,203937,Kyle Anderson
22023,203937,0022300770,"FEB 12, 2024",MIN @ LAC,W,20,2,6,0.333,1,1,1.0,0,0,0.0,1,1,2,6,2,0,0,1,5,9,1,203937,Kyle Anderson
22023,203937,0022300738,"FEB 08, 2024",MIN @ MIL,W,24,3,3,1.0,0,0,0.0,2,2,1.0,3,2,5,6,3,0,3,1,8,9,1,203937,Kyle Anderson
22023,203937,0022300723,"FEB 06, 2024",MIN @ CHI,L,16,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,3,0,0,1,1,2,-4,1,203937,Kyle Anderson
22023,203937,0022300709,"FEB 04, 2024",MIN vs. HOU,W,17,3,5,0.6,0,1,0.0,0,0,0.0,1,1,2,4,1,1,0,2,6,-7,1,203937,Kyle Anderson
22023,203937,0022300694,"FEB 02, 2024",MIN vs. ORL,L,16,3,6,0.5,1,1,1.0,0,0,0.0,1,2,3,4,0,1,0,2,7,10,1,203937,Kyle Anderson
22023,203937,0022300680,"JAN 31, 2024",MIN vs. DAL,W,16,2,2,1.0,0,0,0.0,1,2,0.5,1,2,3,3,0,0,1,0,5,14,1,203937,Kyle Anderson
22023,203937,0022300664,"JAN 29, 2024",MIN @ OKC,W,17,1,4,0.25,0,0,0.0,0,0,0.0,1,2,3,3,1,0,0,2,2,-5,1,203937,Kyle Anderson
22023,203937,0022300649,"JAN 27, 2024",MIN @ SAS,L,19,2,6,0.333,0,0,0.0,0,2,0.0,2,1,3,1,1,0,1,0,4,-5,1,203937,Kyle Anderson
22023,203937,0022300629,"JAN 25, 2024",MIN @ BKN,W,18,1,3,0.333,0,0,0.0,1,2,0.5,1,2,3,5,2,0,1,0,3,-1,1,203937,Kyle Anderson
22023,203937,0022300620,"JAN 24, 2024",MIN @ WAS,W,22,1,4,0.25,0,0,0.0,1,2,0.5,1,4,5,5,0,0,0,1,3,-3,1,203937,Kyle Anderson
22023,203937,0022300610,"JAN 22, 2024",MIN vs. CHA,L,22,1,2,0.5,0,0,0.0,3,3,1.0,1,3,4,8,0,0,1,1,5,-8,1,203937,Kyle Anderson
22023,203937,0022300599,"JAN 20, 2024",MIN vs. OKC,L,19,2,4,0.5,1,3,0.333,0,0,0.0,1,0,1,4,1,0,0,2,5,13,1,203937,Kyle Anderson
22023,203937,0022300582,"JAN 18, 2024",MIN vs. MEM,W,15,1,3,0.333,0,0,0.0,2,2,1.0,0,3,3,3,1,0,1,3,4,5,1,203937,Kyle Anderson
22023,203937,0022300569,"JAN 17, 2024",MIN @ DET,W,22,2,6,0.333,0,0,0.0,0,0,0.0,0,3,3,9,1,2,1,2,4,3,1,203937,Kyle Anderson
22023,203937,0022300553,"JAN 14, 2024",MIN vs. LAC,W,27,4,6,0.667,1,1,1.0,1,3,0.333,0,1,1,3,1,0,0,4,10,-6,1,203937,Kyle Anderson
22023,203937,0022300538,"JAN 12, 2024",MIN vs. POR,W,15,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,0,0,2,2,2,-4,1,203937,Kyle Anderson
22023,203937,0022300517,"JAN 10, 2024",MIN @ BOS,L,39,7,12,0.583,0,0,0.0,3,4,0.75,2,6,8,5,1,1,0,5,17,-11,1,203937,Kyle Anderson
22023,203937,0022300513,"JAN 09, 2024",MIN @ ORL,W,21,4,6,0.667,0,1,0.0,3,4,0.75,0,1,1,3,0,0,0,1,11,5,1,203937,Kyle Anderson
22023,203937,0022300501,"JAN 07, 2024",MIN @ DAL,L,20,1,1,1.0,0,0,0.0,2,2,1.0,1,1,2,4,0,0,1,3,4,-6,1,203937,Kyle Anderson
22023,203937,0022300485,"JAN 05, 2024",MIN @ HOU,W,18,1,4,0.25,0,0,0.0,0,0,0.0,1,6,7,5,3,0,2,3,2,16,1,203937,Kyle Anderson
22023,203937,0022300471,"JAN 03, 2024",MIN vs. NOP,L,13,0,2,0.0,0,0,0.0,1,2,0.5,1,3,4,0,2,0,0,0,1,0,1,203937,Kyle Anderson
22023,203937,0022300451,"JAN 01, 2024",MIN @ NYK,L,17,1,1,1.0,0,0,0.0,0,2,0.0,0,2,2,3,2,0,3,0,2,-2,1,203937,Kyle Anderson
22023,203937,0022300443,"DEC 30, 2023",MIN vs. LAL,W,24,2,4,0.5,0,1,0.0,0,0,0.0,0,3,3,7,0,1,1,0,4,-8,1,203937,Kyle Anderson
22023,203937,0022300423,"DEC 28, 2023",MIN vs. DAL,W,27,3,8,0.375,1,1,1.0,1,2,0.5,1,9,10,3,0,0,3,0,8,-11,1,203937,Kyle Anderson
22023,203937,0022300411,"DEC 26, 2023",MIN @ OKC,L,23,2,4,0.5,0,1,0.0,3,3,1.0,0,0,0,1,0,0,2,1,7,-10,1,203937,Kyle Anderson
22023,203937,0022300400,"DEC 23, 2023",MIN @ SAC,W,29,4,9,0.444,0,0,0.0,2,2,1.0,1,4,5,5,0,1,2,4,10,9,1,203937,Kyle Anderson
22023,203937,0022300380,"DEC 21, 2023",MIN vs. LAL,W,23,4,7,0.571,0,2,0.0,1,1,1.0,2,3,5,4,1,1,1,0,9,8,1,203937,Kyle Anderson
22023,203937,0022300367,"DEC 20, 2023",MIN @ PHI,L,13,1,5,0.2,0,0,0.0,0,0,0.0,0,0,0,1,0,0,2,0,2,-10,1,203937,Kyle Anderson
22023,203937,0022300353,"DEC 18, 2023",MIN @ MIA,W,22,2,4,0.5,0,0,0.0,1,2,0.5,0,1,1,5,1,1,1,2,5,1,1,203937,Kyle Anderson
22023,203937,0022300338,"DEC 16, 2023",MIN vs. IND,W,23,2,4,0.5,0,0,0.0,0,0,0.0,1,3,4,10,0,0,2,4,4,6,1,203937,Kyle Anderson
22023,203937,0022300321,"DEC 14, 2023",MIN @ DAL,W,18,3,7,0.429,0,1,0.0,0,0,0.0,0,2,2,2,2,1,1,2,6,4,1,203937,Kyle Anderson
22023,203937,0022300301,"DEC 11, 2023",MIN @ NOP,L,19,3,6,0.5,0,0,0.0,0,0,0.0,1,3,4,3,2,0,0,1,6,7,1,203937,Kyle Anderson
22023,203937,0022301221,"DEC 08, 2023",MIN @ MEM,W,22,2,11,0.182,0,6,0.0,3,4,0.75,1,5,6,5,0,0,2,0,7,-3,1,203937,Kyle Anderson
22023,203937,0022301210,"DEC 06, 2023",MIN vs. SAS,W,22,2,6,0.333,0,0,0.0,3,4,0.75,0,1,1,2,0,4,0,2,7,-7,1,203937,Kyle Anderson
22023,203937,0022300281,"DEC 02, 2023",MIN @ CHA,W,26,2,6,0.333,0,0,0.0,7,7,1.0,2,4,6,4,2,0,2,3,11,2,1,203937,Kyle Anderson
22023,203937,0022300270,"NOV 30, 2023",MIN vs. UTA,W,19,2,7,0.286,0,1,0.0,0,0,0.0,0,1,1,6,0,0,0,0,4,-6,1,203937,Kyle Anderson
22023,203937,0022300058,"NOV 28, 2023",MIN vs. OKC,W,23,2,6,0.333,0,0,0.0,3,4,0.75,2,3,5,2,0,1,4,1,7,-7,1,203937,Kyle Anderson
22023,203937,0022300249,"NOV 26, 2023",MIN @ MEM,W,23,3,7,0.429,0,1,0.0,0,0,0.0,1,5,6,3,0,1,0,3,6,13,1,203937,Kyle Anderson
22023,203937,0022300050,"NOV 24, 2023",MIN vs. SAC,L,18,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,4,0,0,0,1,4,-24,1,203937,Kyle Anderson
22023,203937,0022300232,"NOV 22, 2023",MIN vs. PHI,W,28,3,6,0.5,0,0,0.0,1,4,0.25,1,4,5,3,0,1,2,1,7,3,1,203937,Kyle Anderson
22023,203937,0022300221,"NOV 20, 2023",MIN vs. NYK,W,23,3,4,0.75,0,0,0.0,3,5,0.6,0,2,2,5,1,2,1,2,9,3,1,203937,Kyle Anderson
22023,203937,0022300203,"NOV 18, 2023",MIN @ NOP,W,26,4,7,0.571,0,0,0.0,1,2,0.5,1,4,5,5,1,2,1,0,9,5,1,203937,Kyle Anderson
22023,203937,0022300197,"NOV 15, 2023",MIN @ PHX,L,21,2,5,0.4,0,0,0.0,2,2,1.0,1,1,2,3,2,1,1,0,6,-13,1,203937,Kyle Anderson
22023,203937,0022300025,"NOV 14, 2023",MIN @ GSW,W,27,3,9,0.333,0,2,0.0,2,2,1.0,1,3,4,3,0,1,2,4,8,11,1,203937,Kyle Anderson
22023,203937,0022300186,"NOV 12, 2023",MIN @ GSW,W,17,4,4,1.0,0,0,0.0,0,2,0.0,0,4,4,1,1,0,3,1,8,-13,1,203937,Kyle Anderson
22023,203937,0022300013,"NOV 10, 2023",MIN @ SAS,W,26,2,2,1.0,0,0,0.0,2,4,0.5,0,5,5,4,1,0,4,1,6,9,1,203937,Kyle Anderson
22023,203937,0022300166,"NOV 08, 2023",MIN vs. NOP,W,25,2,3,0.667,1,2,0.5,1,2,0.5,0,2,2,5,1,2,2,2,6,16,1,203937,Kyle Anderson
22023,203937,0022300154,"NOV 06, 2023",MIN vs. BOS,W,25,1,6,0.167,0,2,0.0,1,2,0.5,2,3,5,6,0,1,4,4,3,6,1,203937,Kyle Anderson
22023,203937,0022300138,"NOV 04, 2023",MIN vs. UTA,W,27,5,6,0.833,0,0,0.0,2,2,1.0,1,2,3,6,1,2,0,3,12,11,1,203937,Kyle Anderson
22023,203937,0022300123,"NOV 01, 2023",MIN vs. DEN,W,25,4,6,0.667,1,1,1.0,0,0,0.0,0,3,3,2,0,0,0,0,9,-1,1,203937,Kyle Anderson
22023,203937,0022300104,"OCT 30, 2023",MIN @ ATL,L,25,2,5,0.4,0,2,0.0,0,0,0.0,1,1,2,5,2,1,2,1,4,-8,1,203937,Kyle Anderson
22023,203937,0022300093,"OCT 28, 2023",MIN vs. MIA,W,23,5,6,0.833,0,0,0.0,2,2,1.0,0,2,2,4,2,0,2,1,12,7,1,203937,Kyle Anderson
22023,203937,0022300069,"OCT 25, 2023",MIN @ TOR,L,30,3,9,0.333,0,1,0.0,1,2,0.5,2,7,9,5,2,0,1,0,7,15,1,203937,Kyle Anderson
22023,203507,0022301148,"APR 09, 2024",MIL vs. BOS,W,29,7,11,0.636,0,0,0.0,1,2,0.5,3,5,8,7,1,2,4,1,15,17,1,203507,Giannis Antetokounmpo
22023,203507,0022301139,"APR 07, 2024",MIL vs. NYK,L,39,10,20,0.5,0,1,0.0,8,11,0.727,3,12,15,8,1,2,4,2,28,-5,1,203507,Giannis Antetokounmpo
22023,203507,0022301107,"APR 03, 2024",MIL vs. MEM,L,32,10,23,0.435,0,4,0.0,1,3,0.333,1,6,7,8,1,5,3,4,21,3,1,203507,Giannis Antetokounmpo
22023,203507,0022301095,"APR 02, 2024",MIL @ WAS,L,36,15,21,0.714,0,0,0.0,5,9,0.556,3,12,15,10,0,0,2,2,35,2,1,203507,Giannis Antetokounmpo
22023,203507,0022301076,"MAR 30, 2024",MIL @ ATL,W,38,12,22,0.545,0,1,0.0,12,16,0.75,4,12,16,8,3,1,3,2,36,8,1,203507,Giannis Antetokounmpo
22023,203507,0022301061,"MAR 28, 2024",MIL @ NOP,L,39,15,22,0.682,0,2,0.0,5,11,0.455,3,11,14,4,0,0,2,5,35,-2,1,203507,Giannis Antetokounmpo
22023,203507,0022301045,"MAR 26, 2024",MIL vs. LAL,L,46,14,25,0.56,0,1,0.0,1,6,0.167,8,13,21,11,2,3,7,3,29,-13,1,203507,Giannis Antetokounmpo
22023,203507,0022301030,"MAR 24, 2024",MIL vs. OKC,W,34,13,18,0.722,0,0,0.0,4,6,0.667,8,11,19,4,0,1,3,3,30,7,1,203507,Giannis Antetokounmpo
22023,203507,0022301007,"MAR 21, 2024",MIL vs. BKN,W,35,9,19,0.474,1,2,0.5,2,4,0.5,3,6,9,5,0,2,2,3,21,5,1,203507,Giannis Antetokounmpo
22023,203507,0022300958,"MAR 14, 2024",MIL vs. PHI,W,37,9,12,0.75,0,0,0.0,14,18,0.778,4,7,11,7,1,0,7,4,32,-4,1,203507,Giannis Antetokounmpo
22023,203507,0022300945,"MAR 12, 2024",MIL @ SAC,L,33,10,17,0.588,0,2,0.0,10,14,0.714,1,12,13,4,1,0,4,3,30,-18,1,203507,Giannis Antetokounmpo
22023,203507,0022300924,"MAR 10, 2024",MIL @ LAC,W,39,12,24,0.5,0,2,0.0,10,15,0.667,0,7,7,10,1,1,3,3,34,19,1,203507,Giannis Antetokounmpo
22023,203507,0022300915,"MAR 08, 2024",MIL @ LAL,L,39,14,23,0.609,1,3,0.333,5,7,0.714,2,12,14,12,1,1,4,2,34,-4,1,203507,Giannis Antetokounmpo
22023,203507,0022300899,"MAR 06, 2024",MIL @ GSW,L,33,8,15,0.533,1,3,0.333,6,9,0.667,2,5,7,6,0,1,2,1,23,-6,1,203507,Giannis Antetokounmpo
22023,203507,0022300864,"MAR 01, 2024",MIL @ CHI,W,37,16,22,0.727,2,3,0.667,12,16,0.75,5,11,16,6,1,1,1,3,46,6,1,203507,Giannis Antetokounmpo
22023,203507,0022300849,"FEB 29, 2024",MIL @ CHA,W,33,10,15,0.667,2,2,1.0,2,3,0.667,2,8,10,5,0,0,1,3,24,16,1,203507,Giannis Antetokounmpo
22023,203507,0022300840,"FEB 27, 2024",MIL vs. CHA,W,24,8,13,0.615,1,1,1.0,7,8,0.875,3,5,8,1,0,0,1,1,24,25,1,203507,Giannis Antetokounmpo
22023,203507,0022300817,"FEB 25, 2024",MIL @ PHI,W,36,10,17,0.588,1,2,0.5,9,12,0.75,1,11,12,9,0,1,6,1,30,14,1,203507,Giannis Antetokounmpo
22023,203507,0022300808,"FEB 23, 2024",MIL @ MIN,W,41,9,13,0.692,1,1,1.0,14,21,0.667,4,9,13,5,1,0,3,1,33,1,1,203507,Giannis Antetokounmpo
22023,203507,0022300790,"FEB 15, 2024",MIL @ MEM,L,37,15,17,0.882,0,0,0.0,5,9,0.556,0,4,4,12,0,0,1,5,35,-14,1,203507,Giannis Antetokounmpo
22023,203507,0022300773,"FEB 13, 2024",MIL vs. MIA,L,34,11,18,0.611,1,2,0.5,0,0,0.0,2,9,11,8,0,2,5,0,23,-23,1,203507,Giannis Antetokounmpo
22023,203507,0022300767,"FEB 12, 2024",MIL vs. DEN,W,30,14,19,0.737,0,0,0.0,8,14,0.571,4,14,18,5,3,2,2,2,36,18,1,203507,Giannis Antetokounmpo
22023,203507,0022300745,"FEB 09, 2024",MIL vs. CHA,W,24,5,10,0.5,0,1,0.0,5,7,0.714,1,13,14,3,1,1,0,5,15,28,1,203507,Giannis Antetokounmpo
22023,203507,0022300738,"FEB 08, 2024",MIL vs. MIN,L,27,7,14,0.5,0,2,0.0,3,7,0.429,1,2,3,7,1,0,3,1,17,-18,1,203507,Giannis Antetokounmpo
22023,203507,0022300725,"FEB 06, 2024",MIL @ PHX,L,39,13,24,0.542,1,3,0.333,7,13,0.538,4,6,10,6,0,0,5,5,34,1,1,203507,Giannis Antetokounmpo
22023,203507,0022300711,"FEB 04, 2024",MIL @ UTA,L,40,11,15,0.733,0,2,0.0,11,15,0.733,2,5,7,13,0,1,5,3,33,-8,1,203507,Giannis Antetokounmpo
22023,203507,0022300702,"FEB 03, 2024",MIL @ DAL,W,40,20,28,0.714,2,5,0.4,6,10,0.6,1,5,6,10,5,1,1,3,48,15,1,203507,Giannis Antetokounmpo
22023,203507,0022300683,"JAN 31, 2024",MIL @ POR,L,38,10,16,0.625,0,2,0.0,7,11,0.636,3,5,8,4,3,1,6,5,27,6,1,203507,Giannis Antetokounmpo
22023,203507,0022300667,"JAN 29, 2024",MIL @ DEN,L,37,11,19,0.579,1,1,1.0,6,11,0.545,2,10,12,4,1,1,2,4,29,-3,1,203507,Giannis Antetokounmpo
22023,203507,0022300648,"JAN 27, 2024",MIL vs. NOP,W,29,11,16,0.688,1,1,1.0,7,11,0.636,1,11,12,4,2,0,1,3,30,23,1,203507,Giannis Antetokounmpo
22023,203507,0022300639,"JAN 26, 2024",MIL vs. CLE,L,36,9,13,0.692,0,0,0.0,4,9,0.444,2,9,11,9,1,1,6,5,22,8,1,203507,Giannis Antetokounmpo
22023,203507,0022300624,"JAN 24, 2024",MIL vs. CLE,W,35,16,24,0.667,1,1,1.0,2,3,0.667,2,16,18,10,0,2,2,3,35,11,1,203507,Giannis Antetokounmpo
22023,203507,0022300606,"JAN 22, 2024",MIL @ DET,W,36,11,25,0.44,1,5,0.2,8,12,0.667,3,14,17,10,3,2,2,3,31,12,1,203507,Giannis Antetokounmpo
22023,203507,0022300592,"JAN 20, 2024",MIL @ DET,W,38,10,16,0.625,0,1,0.0,11,22,0.5,3,7,10,9,2,1,5,1,31,13,1,203507,Giannis Antetokounmpo
22023,203507,0022300552,"JAN 14, 2024",MIL vs. SAC,W,40,9,16,0.563,0,2,0.0,9,14,0.643,1,9,10,10,3,0,4,4,27,-13,1,203507,Giannis Antetokounmpo
22023,203507,0022300545,"JAN 13, 2024",MIL vs. GSW,W,37,13,22,0.591,1,3,0.333,6,8,0.75,3,6,9,5,0,0,4,3,33,1,1,203507,Giannis Antetokounmpo
22023,203507,0022300528,"JAN 11, 2024",MIL vs. BOS,W,26,10,13,0.769,0,0,0.0,4,5,0.8,5,7,12,6,1,1,4,2,24,38,1,203507,Giannis Antetokounmpo
22023,203507,0022300510,"JAN 08, 2024",MIL vs. UTA,L,38,10,20,0.5,0,2,0.0,5,9,0.556,4,6,10,11,0,0,4,5,25,-14,1,203507,Giannis Antetokounmpo
22023,203507,0022300496,"JAN 06, 2024",MIL @ HOU,L,39,16,25,0.64,1,2,0.5,15,21,0.714,3,14,17,2,0,1,2,4,48,-1,1,203507,Giannis Antetokounmpo
22023,203507,0022300477,"JAN 04, 2024",MIL @ SAS,W,40,19,28,0.679,2,3,0.667,4,6,0.667,3,11,14,7,2,1,1,3,44,11,1,203507,Giannis Antetokounmpo
22023,203507,0022300466,"JAN 03, 2024",MIL @ IND,L,36,8,13,0.615,1,2,0.5,9,13,0.692,0,11,11,8,3,1,3,2,26,-12,1,203507,Giannis Antetokounmpo
22023,203507,0022300454,"JAN 01, 2024",MIL vs. IND,L,37,11,20,0.55,0,3,0.0,8,11,0.727,3,15,18,11,1,2,4,3,30,3,1,203507,Giannis Antetokounmpo
22023,203507,0022300433,"DEC 29, 2023",MIL @ CLE,W,37,14,22,0.636,0,1,0.0,6,7,0.857,2,14,16,5,1,0,3,2,34,12,1,203507,Giannis Antetokounmpo
22023,203507,0022300417,"DEC 27, 2023",MIL @ BKN,W,30,10,12,0.833,0,0,0.0,12,17,0.706,2,8,10,8,0,2,2,2,32,8,1,203507,Giannis Antetokounmpo
22023,203507,0022300401,"DEC 25, 2023",MIL @ NYK,L,39,13,24,0.542,1,2,0.5,5,9,0.556,5,8,13,6,1,2,2,4,32,-5,1,203507,Giannis Antetokounmpo
22023,203507,0022300388,"DEC 23, 2023",MIL @ NYK,W,32,11,17,0.647,0,0,0.0,6,8,0.75,2,5,7,7,1,1,5,4,28,3,1,203507,Giannis Antetokounmpo
22023,203507,0022300378,"DEC 21, 2023",MIL vs. ORL,W,37,11,25,0.44,0,3,0.0,15,19,0.789,2,8,10,6,0,2,5,4,37,9,1,203507,Giannis Antetokounmpo
22023,203507,0022300361,"DEC 19, 2023",MIL vs. SAS,W,34,4,12,0.333,0,2,0.0,3,6,0.5,2,12,14,16,2,1,3,1,11,13,1,203507,Giannis Antetokounmpo
22023,203507,0022300346,"DEC 17, 2023",MIL vs. HOU,W,39,10,22,0.455,1,3,0.333,5,11,0.455,6,11,17,3,0,0,6,3,26,11,1,203507,Giannis Antetokounmpo
22023,203507,0022300334,"DEC 16, 2023",MIL vs. DET,W,26,7,9,0.778,0,0,0.0,8,13,0.615,1,7,8,6,1,0,0,1,22,22,1,203507,Giannis Antetokounmpo
22023,203507,0022300315,"DEC 13, 2023",MIL vs. IND,W,37,20,28,0.714,0,3,0.0,24,32,0.75,3,11,14,3,4,1,4,1,64,29,1,203507,Giannis Antetokounmpo
22023,203507,0022300300,"DEC 11, 2023",MIL vs. CHI,W,41,9,13,0.692,0,0,0.0,14,18,0.778,1,11,12,6,2,0,2,2,32,13,1,203507,Giannis Antetokounmpo
22023,203507,0022301229,"DEC 07, 2023",MIL vs. IND,L,41,13,19,0.684,0,1,0.0,11,13,0.846,1,9,10,2,0,2,1,3,37,-5,1,203507,Giannis Antetokounmpo
22023,203507,0022301201,"DEC 05, 2023",MIL vs. NYK,W,34,15,22,0.682,1,1,1.0,4,9,0.444,3,5,8,10,3,0,4,3,35,19,1,203507,Giannis Antetokounmpo
22023,203507,0022300286,"DEC 02, 2023",MIL vs. ATL,W,36,14,20,0.7,0,1,0.0,4,5,0.8,2,9,11,10,2,1,5,1,32,8,1,203507,Giannis Antetokounmpo
22023,203507,0022300269,"NOV 30, 2023",MIL @ CHI,L,39,11,17,0.647,0,1,0.0,4,4,1.0,6,8,14,5,2,5,5,5,26,-8,1,203507,Giannis Antetokounmpo
22023,203507,0022300056,"NOV 28, 2023",MIL @ MIA,W,40,11,16,0.688,1,2,0.5,10,13,0.769,2,8,10,5,3,1,4,3,33,18,1,203507,Giannis Antetokounmpo
22023,203507,0022300245,"NOV 26, 2023",MIL vs. POR,W,39,11,21,0.524,0,1,0.0,11,18,0.611,6,10,16,6,1,3,4,5,33,9,1,203507,Giannis Antetokounmpo
22023,203507,0022300049,"NOV 24, 2023",MIL vs. WAS,W,37,11,19,0.579,0,0,0.0,9,12,0.75,3,6,9,3,3,1,3,2,31,-10,1,203507,Giannis Antetokounmpo
22023,203507,0022300228,"NOV 22, 2023",MIL @ BOS,L,37,7,20,0.35,0,3,0.0,7,10,0.7,3,10,13,5,2,0,3,4,21,6,1,203507,Giannis Antetokounmpo
22023,203507,0022300219,"NOV 20, 2023",MIL @ WAS,W,34,20,23,0.87,0,0,0.0,2,6,0.333,6,7,13,8,1,1,5,2,42,10,1,203507,Giannis Antetokounmpo
22023,203507,0022300205,"NOV 18, 2023",MIL vs. DAL,W,38,18,26,0.692,1,3,0.333,3,5,0.6,2,13,15,7,2,1,3,3,40,-7,1,203507,Giannis Antetokounmpo
22023,203507,0022300027,"NOV 17, 2023",MIL @ CHA,W,28,6,10,0.6,0,0,0.0,4,7,0.571,0,8,8,9,1,0,4,5,16,6,1,203507,Giannis Antetokounmpo
22023,203507,0022300190,"NOV 13, 2023",MIL vs. CHI,W,35,13,22,0.591,1,3,0.333,8,14,0.571,3,8,11,2,0,0,3,4,35,13,1,203507,Giannis Antetokounmpo
22023,203507,0022300173,"NOV 11, 2023",MIL @ ORL,L,37,15,22,0.682,0,1,0.0,5,12,0.417,2,8,10,7,4,2,6,4,35,-11,1,203507,Giannis Antetokounmpo
22023,203507,0022300171,"NOV 09, 2023",MIL @ IND,L,36,19,25,0.76,0,1,0.0,16,18,0.889,2,10,12,3,0,0,8,4,54,6,1,203507,Giannis Antetokounmpo
22023,203507,0022300165,"NOV 08, 2023",MIL vs. DET,W,22,6,16,0.375,0,2,0.0,3,6,0.5,0,9,9,5,0,3,1,1,15,5,1,203507,Giannis Antetokounmpo
22023,203507,0022300149,"NOV 06, 2023",MIL @ BKN,W,35,15,27,0.556,1,7,0.143,5,6,0.833,2,10,12,3,1,2,3,1,36,15,1,203507,Giannis Antetokounmpo
22023,203507,0022300002,"NOV 03, 2023",MIL vs. NYK,W,36,6,10,0.6,3,3,1.0,7,13,0.538,1,7,8,6,0,1,7,3,22,13,1,203507,Giannis Antetokounmpo
22023,203507,0022300116,"NOV 01, 2023",MIL @ TOR,L,28,5,11,0.455,0,0,0.0,6,9,0.667,3,1,4,2,1,0,3,3,16,-10,1,203507,Giannis Antetokounmpo
22023,203507,0022300107,"OCT 30, 2023",MIL vs. MIA,W,32,12,21,0.571,1,3,0.333,8,11,0.727,1,6,7,2,0,1,2,3,33,18,1,203507,Giannis Antetokounmpo
22023,203507,0022300097,"OCT 29, 2023",MIL vs. ATL,L,29,9,14,0.643,0,1,0.0,8,10,0.8,5,6,11,3,1,2,3,2,26,-11,1,203507,Giannis Antetokounmpo
22023,203507,0022300075,"OCT 26, 2023",MIL vs. PHI,W,35,10,21,0.476,0,3,0.0,3,9,0.333,4,8,12,3,2,2,7,4,23,-13,1,203507,Giannis Antetokounmpo
22023,1630175,0022301191,"APR 14, 2024",ORL vs. MIL,W,17,5,9,0.556,1,3,0.333,2,2,1.0,2,3,5,4,2,0,1,3,13,13,1,1630175,Cole Anthony
22023,1630175,0022301171,"APR 12, 2024",ORL @ PHI,L,11,3,7,0.429,0,1,0.0,1,1,1.0,0,0,0,0,0,0,1,0,7,6,1,1630175,Cole Anthony
22023,1630175,0022301162,"APR 10, 2024",ORL @ MIL,L,33,9,14,0.643,3,4,0.75,2,2,1.0,0,4,4,4,0,1,5,1,23,-12,1,1630175,Cole Anthony
22023,1630175,0022301150,"APR 09, 2024",ORL @ HOU,L,12,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,2,1,0,0,2,2,-1,1,1630175,Cole Anthony
22023,1630175,0022301136,"APR 07, 2024",ORL vs. CHI,W,16,2,8,0.25,0,2,0.0,2,2,1.0,0,2,2,0,0,1,2,0,6,-11,1,1630175,Cole Anthony
22023,1630175,0022301115,"APR 05, 2024",ORL @ CHA,L,19,1,8,0.125,0,4,0.0,0,0,0.0,0,1,1,1,1,0,0,2,2,5,1,1630175,Cole Anthony
22023,1630175,0022301109,"APR 03, 2024",ORL @ NOP,W,18,2,6,0.333,1,3,0.333,0,0,0.0,0,2,2,6,2,0,1,0,5,9,1,1630175,Cole Anthony
22023,1630175,0022301090,"APR 01, 2024",ORL vs. POR,W,15,3,6,0.5,1,3,0.333,2,2,1.0,0,3,3,1,0,0,2,0,9,-9,1,1630175,Cole Anthony
