points_3game_avg,points_5game_avg,fga_3game_avg,game_number,def_rating,opp_pts_allowed,pace,is_home_game,target
7.333333333333333,6.4,6.333333333333333,59,115.4,0.0,103.58,0.0,1
6.333333333333333,7.8,5.666666666666667,60,115.4,0.0,103.58,0.0,1
6.666666666666667,6.8,6.0,61,115.4,0.0,103.58,0.0,0
7.333333333333333,6.4,7.333333333333333,62,115.4,0.0,103.58,0.0,1
7.666666666666667,8.0,7.333333333333333,63,115.4,0.0,103.58,0.0,1
8.0,7.2,7.666666666666667,64,115.4,0.0,103.58,0.0,0
8.0,7.4,7.333333333333333,65,115.4,0.0,103.58,0.0,1
8.666666666666666,9.2,7.666666666666667,66,115.4,0.0,103.58,0.0,1
10.666666666666666,9.2,8.666666666666666,67,115.4,0.0,103.58,0.0,1
10.666666666666666,9.2,9.0,68,115.4,0.0,103.58,0.0,1
11.333333333333334,11.2,8.666666666666666,69,115.4,0.0,103.58,0.0,1
9.666666666666666,10.2,6.666666666666667,70,115.4,0.0,103.58,0.0,0
8.0,8.8,5.333333333333333,71,115.4,0.0,103.58,0.0,0
7.666666666666667,9.4,5.333333333333333,72,115.4,0.0,103.58,0.0,1
7.0,8.0,5.666666666666667,73,115.4,0.0,103.58,0.0,0
7.333333333333333,6.4,6.333333333333333,74,115.4,0.0,103.58,0.0,0
5.666666666666667,7.0,7.333333333333333,75,115.4,0.0,103.58,0.0,1
5.0,6.2,7.0,76,115.4,0.0,103.58,0.0,0
4.333333333333333,4.4,6.333333333333333,77,115.4,0.0,103.58,0.0,1
1.6666666666666667,3.8,3.3333333333333335,78,115.4,0.0,103.58,0.0,0
2.6666666666666665,3.4,4.0,79,115.4,0.0,103.58,0.0,1
7.0,7.0,9.0,1,109.7,0.0,98.97,1.0,1
11.5,11.5,10.0,2,109.7,0.0,98.97,1.0,1
13.333333333333334,13.333333333333334,10.0,3,109.7,0.0,98.97,1.0,1
13.666666666666666,12.0,10.333333333333334,4,109.7,0.0,98.97,1.0,0
12.333333333333334,12.0,10.0,5,109.7,0.0,98.97,1.0,0
10.0,12.6,11.333333333333334,6,109.7,0.0,98.97,1.0,0
13.0,12.8,12.666666666666666,7,109.7,0.0,98.97,1.0,1
14.0,12.4,13.0,8,109.7,0.0,98.97,1.0,1
15.666666666666666,13.8,12.666666666666666,9,109.7,0.0,98.97,1.0,0
15.666666666666666,14.8,13.666666666666666,10,109.7,0.0,98.97,1.0,1
20.0,18.4,15.0,11,109.7,0.0,98.97,1.0,1
19.333333333333332,17.6,14.666666666666666,12,109.7,0.0,98.97,1.0,0
22.333333333333332,19.8,14.0,13,109.7,0.0,98.97,1.0,1
17.666666666666668,19.6,14.0,14,109.7,0.0,98.97,1.0,0
18.333333333333332,19.2,13.0,15,109.7,0.0,98.97,1.0,0
17.333333333333332,18.2,12.0,16,109.7,0.0,98.97,1.0,1
18.666666666666668,19.2,12.333333333333334,17,109.7,0.0,98.97,1.0,0
18.333333333333332,16.8,12.666666666666666,18,109.7,0.0,98.97,1.0,0
15.333333333333334,16.8,14.666666666666666,19,109.7,0.0,98.97,1.0,0
16.0,17.8,14.0,20,109.7,0.0,98.97,1.0,1
18.0,17.2,16.333333333333332,21,109.7,0.0,98.97,1.0,1
26.666666666666668,21.6,18.333333333333332,22,109.7,0.0,98.97,1.0,1
26.666666666666668,22.8,18.0,23,109.7,0.0,98.97,1.0,0
26.666666666666668,24.0,17.666666666666668,24,109.7,0.0,98.97,1.0,0
20.666666666666668,24.4,14.333333333333334,25,109.7,0.0,98.97,1.0,0
21.666666666666668,25.0,18.0,26,109.7,0.0,98.97,1.0,0
20.333333333333332,20.2,17.666666666666668,27,109.7,0.0,98.97,1.0,0
20.333333333333332,20.6,20.0,28,109.7,0.0,98.97,1.0,1
16.666666666666668,19.0,16.666666666666668,29,109.7,0.0,98.97,1.0,0
15.333333333333334,17.0,18.0,30,109.7,0.0,98.97,1.0,0
15.666666666666666,17.0,16.333333333333332,31,109.7,0.0,98.97,1.0,1
17.0,17.0,16.333333333333332,32,109.7,0.0,98.97,1.0,1
19.0,16.2,15.666666666666666,33,109.7,0.0,98.97,1.0,1
16.333333333333332,16.8,15.666666666666666,34,109.7,0.0,98.97,1.0,0
14.333333333333334,16.4,15.0,35,109.7,0.0,98.97,1.0,0
13.0,14.6,13.666666666666666,36,109.7,0.0,98.97,1.0,1
9.666666666666666,12.4,11.666666666666666,37,109.7,0.0,98.97,1.0,0
10.333333333333334,11.2,10.0,38,109.7,0.0,98.97,1.0,1
11.333333333333334,11.6,10.666666666666666,39,109.7,0.0,98.97,1.0,1
14.333333333333334,12.4,11.0,40,109.7,0.0,98.97,1.0,1
16.333333333333332,13.2,12.666666666666666,41,109.7,0.0,98.97,1.0,1
16.333333333333332,15.6,11.333333333333334,42,109.7,0.0,98.97,1.0,1
19.666666666666668,18.0,15.0,43,109.7,0.0,98.97,1.0,1
21.666666666666668,19.4,14.666666666666666,44,109.7,0.0,98.97,1.0,1
22.0,20.2,16.0,45,109.7,0.0,98.97,1.0,0
21.666666666666668,21.2,12.666666666666666,46,109.7,0.0,98.97,1.0,1
18.0,20.4,14.333333333333334,47,109.7,0.0,98.97,1.0,0
17.333333333333332,18.8,13.333333333333334,48,109.7,0.0,98.97,1.0,0
13.666666666666666,16.4,15.333333333333334,49,109.7,0.0,98.97,1.0,0
13.666666666666666,15.4,14.0,50,109.7,0.0,98.97,1.0,0
11.0,12.4,14.0,51,109.7,0.0,98.97,1.0,0
16.333333333333332,15.4,13.333333333333334,52,109.7,0.0,98.97,1.0,1
16.0,14.6,12.333333333333334,53,109.7,0.0,98.97,1.0,0
18.0,15.0,14.0,54,109.7,0.0,98.97,1.0,0
14.333333333333334,15.8,12.333333333333334,55,109.7,0.0,98.97,1.0,1
16.666666666666668,18.0,14.333333333333334,56,109.7,0.0,98.97,1.0,0
15.666666666666666,14.6,13.0,57,109.7,0.0,98.97,1.0,0
14.333333333333334,14.8,13.666666666666666,58,109.7,0.0,98.97,1.0,0
9.666666666666666,13.0,10.666666666666666,59,109.7,0.0,98.97,1.0,0
13.666666666666666,14.2,11.333333333333334,60,109.7,0.0,98.97,1.0,1
14.666666666666666,13.6,11.666666666666666,61,109.7,0.0,98.97,1.0,1
21.333333333333332,16.4,16.0,62,109.7,0.0,98.97,1.0,1
16.333333333333332,15.4,16.0,63,109.7,0.0,98.97,1.0,0
14.666666666666666,16.6,16.0,64,109.7,0.0,98.97,1.0,0
12.0,15.4,13.333333333333334,65,109.7,0.0,98.97,1.0,1
14.666666666666666,15.4,12.666666666666666,66,109.7,0.0,98.97,1.0,1
15.0,12.8,11.333333333333334,67,109.7,0.0,98.97,1.0,0
16.666666666666668,15.6,12.666666666666666,68,109.7,0.0,98.97,1.0,1
16.666666666666668,16.6,13.666666666666666,69,109.7,0.0,98.97,1.0,0
20.666666666666668,18.0,16.666666666666668,70,109.7,0.0,98.97,1.0,1
26.0,22.4,19.333333333333332,71,109.7,0.0,98.97,1.0,1
27.333333333333332,24.0,16.333333333333332,72,109.7,0.0,98.97,1.0,0
22.666666666666668,21.6,15.0,73,109.7,0.0,98.97,1.0,0
15.666666666666666,21.8,12.333333333333334,74,109.7,0.0,98.97,1.0,0
15.0,20.6,13.333333333333334,75,109.7,0.0,98.97,1.0,0
15.333333333333334,15.2,14.0,76,109.7,0.0,98.97,1.0,0
16.0,15.0,12.666666666666666,77,109.7,0.0,98.97,1.0,1
15.666666666666666,16.4,12.666666666666666,78,109.7,0.0,98.97,1.0,1
18.0,16.6,12.0,79,109.7,0.0,98.97,1.0,1
32.0,32.0,21.0,1,106.7,0.0,100.82,1.0,1
31.5,31.5,20.0,2,106.7,0.0,100.82,1.0,0
31.333333333333332,31.333333333333332,20.666666666666668,3,106.7,0.0,100.82,1.0,0
28.666666666666668,29.5,18.666666666666668,4,106.7,0.0,100.82,1.0,0
27.0,28.8,19.333333333333332,5,106.7,0.0,100.82,1.0,0
26.0,28.0,18.666666666666668,6,106.7,0.0,100.82,1.0,1
26.333333333333332,26.8,18.666666666666668,7,106.7,0.0,100.82,1.0,0
31.0,28.6,18.666666666666668,8,106.7,0.0,100.82,1.0,1
31.0,29.4,20.333333333333332,9,106.7,0.0,100.82,1.0,0
25.333333333333332,25.8,19.333333333333332,10,106.7,0.0,100.82,1.0,0
23.333333333333332,27.0,19.333333333333332,11,106.7,0.0,100.82,1.0,1
21.0,26.2,16.333333333333332,12,106.7,0.0,100.82,1.0,0
27.666666666666668,23.8,17.0,13,106.7,0.0,100.82,1.0,1
27.0,24.6,17.666666666666668,14,106.7,0.0,100.82,1.0,1
31.333333333333332,29.8,17.333333333333332,15,106.7,0.0,100.82,1.0,1
31.333333333333332,28.6,21.333333333333332,16,106.7,0.0,100.82,1.0,0
29.666666666666668,29.8,21.666666666666668,17,106.7,0.0,100.82,1.0,0
27.0,29.4,25.0,18,106.7,0.0,100.82,1.0,0
25.666666666666668,27.8,23.0,19,106.7,0.0,100.82,1.0,0
23.333333333333332,25.0,19.666666666666668,20,106.7,0.0,100.82,1.0,0
21.333333333333332,23.4,17.666666666666668,21,106.7,0.0,100.82,1.0,0
25.0,25.0,17.0,22,106.7,0.0,100.82,1.0,1
25.333333333333332,24.0,18.0,23,106.7,0.0,100.82,1.0,0
22.0,21.2,17.0,24,106.7,0.0,100.82,1.0,0
22.0,24.2,16.0,25,106.7,0.0,100.82,1.0,1
21.666666666666668,24.2,16.666666666666668,26,106.7,0.0,100.82,1.0,0
26.333333333333332,22.0,17.0,27,106.7,0.0,100.82,1.0,1
21.333333333333332,21.8,16.666666666666668,28,106.7,0.0,100.82,1.0,0
25.0,26.0,17.666666666666668,29,106.7,0.0,100.82,1.0,1
28.333333333333332,25.8,19.333333333333332,30,106.7,0.0,100.82,1.0,1
27.0,25.0,19.333333333333332,31,106.7,0.0,100.82,1.0,0
34.0,30.6,22.0,32,106.7,0.0,100.82,1.0,1
31.333333333333332,31.8,22.666666666666668,33,106.7,0.0,100.82,1.0,0
31.333333333333332,28.8,21.666666666666668,34,106.7,0.0,100.82,1.0,0
29.333333333333332,31.2,19.333333333333332,35,106.7,0.0,100.82,1.0,1
41.333333333333336,40.4,23.666666666666668,36,106.7,0.0,100.82,1.0,1
50.666666666666664,38.8,28.666666666666668,37,106.7,0.0,100.82,1.0,1
42.666666666666664,38.0,28.666666666666668,38,106.7,0.0,100.82,1.0,0
29.333333333333332,39.2,22.0,39,106.7,0.0,100.82,1.0,0
22.666666666666668,34.8,18.666666666666668,40,106.7,0.0,100.82,1.0,0
20.0,25.2,14.666666666666666,41,106.7,0.0,100.82,1.0,0
23.333333333333332,22.8,16.0,42,106.7,0.0,100.82,1.0,1
26.0,24.8,17.666666666666668,43,106.7,0.0,100.82,1.0,1
29.666666666666668,25.4,19.666666666666668,44,106.7,0.0,100.82,1.0,1
21.333333333333332,22.0,14.333333333333334,45,106.7,0.0,100.82,1.0,0
22.333333333333332,26.2,14.333333333333334,46,106.7,0.0,100.82,1.0,1
22.333333333333332,24.8,16.666666666666668,47,106.7,0.0,100.82,1.0,0
27.0,22.6,21.0,48,106.7,0.0,100.82,1.0,0
27.0,24.6,23.0,49,106.7,0.0,100.82,1.0,1
26.666666666666668,28.0,20.666666666666668,50,106.7,0.0,100.82,1.0,0
28.666666666666668,26.4,22.0,51,106.7,0.0,100.82,1.0,1
24.666666666666668,26.0,19.666666666666668,52,106.7,0.0,100.82,1.0,0
23.666666666666668,26.0,20.0,53,106.7,0.0,100.82,1.0,0
22.333333333333332,23.6,20.0,54,106.7,0.0,100.82,1.0,0
20.666666666666668,22.4,18.333333333333332,55,106.7,0.0,100.82,1.0,0
23.666666666666668,23.0,17.333333333333332,56,106.7,0.0,100.82,1.0,1
26.666666666666668,24.8,18.0,57,106.7,0.0,100.82,1.0,1
32.666666666666664,27.8,22.333333333333332,58,106.7,0.0,100.82,1.0,1
28.333333333333332,26.6,23.0,59,106.7,0.0,100.82,1.0,0
22.333333333333332,25.8,18.0,60,106.7,0.0,100.82,1.0,0
27.666666666666668,30.2,18.0,61,106.7,0.0,100.82,1.0,1
35.333333333333336,31.8,20.666666666666668,62,106.7,0.0,100.82,1.0,1
35.0,27.2,21.666666666666668,63,106.7,0.0,100.82,1.0,0
26.0,28.8,17.666666666666668,64,106.7,0.0,100.82,1.0,0
16.666666666666668,28.4,13.0,65,106.7,0.0,100.82,1.0,0
24.666666666666668,25.4,17.0,66,106.7,0.0,100.82,1.0,1
23.333333333333332,21.6,15.666666666666666,67,106.7,0.0,100.82,1.0,1
27.0,23.6,17.333333333333332,68,106.7,0.0,100.82,1.0,0
5.0,5.0,4.0,1,113.2,0.0,97.73,1.0,1
11.5,11.5,8.0,2,113.2,0.0,97.73,1.0,1
9.333333333333334,9.333333333333334,8.0,3,113.2,0.0,97.73,1.0,0
14.333333333333334,12.0,10.0,4,113.2,0.0,97.73,1.0,1
8.333333333333334,9.6,6.666666666666667,5,113.2,0.0,97.73,1.0,0
7.666666666666667,9.2,5.666666666666667,6,113.2,0.0,97.73,1.0,0
4.333333333333333,7.6,4.333333333333333,7,113.2,0.0,97.73,1.0,1
8.666666666666666,9.2,7.0,8,113.2,0.0,97.73,1.0,1
7.666666666666667,5.2,6.666666666666667,9,113.2,0.0,97.73,1.0,0
7.333333333333333,7.0,6.666666666666667,10,113.2,0.0,97.73,1.0,1
13.0,12.4,8.0,11,113.2,0.0,97.73,1.0,1
19.666666666666668,14.4,10.666666666666666,12,113.2,0.0,97.73,1.0,1
19.0,13.2,11.666666666666666,13,113.2,0.0,97.73,1.0,0
14.333333333333334,16.4,10.0,14,113.2,0.0,97.73,1.0,1
9.666666666666666,15.8,7.0,15,113.2,0.0,97.73,1.0,0
10.333333333333334,11.6,6.666666666666667,16,113.2,0.0,97.73,1.0,0
9.666666666666666,10.4,8.333333333333334,17,113.2,0.0,97.73,1.0,1
13.0,12.2,11.0,18,113.2,0.0,97.73,1.0,1
16.333333333333332,12.8,14.666666666666666,19,113.2,0.0,97.73,1.0,1
17.0,14.8,13.666666666666666,20,113.2,0.0,97.73,1.0,1
17.666666666666668,16.6,13.666666666666666,21,113.2,0.0,97.73,1.0,1
13.666666666666666,15.2,10.333333333333334,22,113.2,0.0,97.73,1.0,0
14.666666666666666,15.8,10.333333333333334,23,113.2,0.0,97.73,1.0,1
11.0,13.4,9.0,24,113.2,0.0,97.73,1.0,0
11.0,11.6,8.333333333333334,25,113.2,0.0,97.73,1.0,0
7.333333333333333,9.6,7.333333333333333,26,113.2,0.0,97.73,1.0,0
11.333333333333334,12.0,9.333333333333334,27,113.2,0.0,97.73,1.0,1
9.0,8.2,7.666666666666667,28,113.2,0.0,97.73,1.0,0
12.0,10.2,8.0,29,113.2,0.0,97.73,1.0,1
10.666666666666666,11.8,6.666666666666667,30,113.2,0.0,97.73,1.0,1
14.666666666666666,12.6,8.666666666666666,31,113.2,0.0,97.73,1.0,0
11.666666666666666,10.4,8.333333333333334,32,113.2,0.0,97.73,1.0,0
10.0,12.4,7.333333333333333,33,113.2,0.0,97.73,1.0,0
7.0,9.6,5.0,34,113.2,0.0,97.73,1.0,0
10.0,10.0,6.333333333333333,35,113.2,0.0,97.73,1.0,1
12.0,10.8,8.0,36,113.2,0.0,97.73,1.0,1
14.666666666666666,11.4,10.333333333333334,37,113.2,0.0,97.73,1.0,1
16.666666666666668,14.0,10.333333333333334,38,113.2,0.0,97.73,1.0,1
12.0,13.8,8.666666666666666,39,113.2,0.0,97.73,1.0,0
12.0,12.6,9.0,40,113.2,0.0,97.73,1.0,0
8.666666666666666,12.0,9.666666666666666,41,113.2,0.0,97.73,1.0,1
11.0,11.6,9.333333333333334,42,113.2,0.0,97.73,1.0,0
8.333333333333334,7.6,7.0,43,113.2,0.0,97.73,1.0,0
6.666666666666667,8.8,5.666666666666667,44,113.2,0.0,97.73,1.0,0
5.333333333333333,7.6,7.0,45,113.2,0.0,97.73,1.0,0
6.666666666666667,6.4,9.0,46,113.2,0.0,97.73,1.0,1
7.0,6.4,8.666666666666666,47,113.2,0.0,97.73,1.0,1
10.666666666666666,9.0,8.333333333333334,48,113.2,0.0,97.73,1.0,1
15.666666666666666,11.8,11.333333333333334,49,113.2,0.0,97.73,1.0,1
13.666666666666666,11.4,12.666666666666666,50,113.2,0.0,97.73,1.0,0
15.333333333333334,14.2,13.0,51,113.2,0.0,97.73,1.0,1
11.0,14.2,9.333333333333334,52,113.2,0.0,97.73,1.0,0
15.333333333333334,14.2,8.333333333333334,53,113.2,0.0,97.73,1.0,1
11.333333333333334,11.6,8.666666666666666,54,113.2,0.0,97.73,1.0,0
13.0,13.8,10.666666666666666,55,113.2,0.0,97.73,1.0,0
14.333333333333334,13.6,10.333333333333334,56,113.2,0.0,97.73,1.0,1
13.333333333333334,13.0,9.0,57,113.2,0.0,97.73,1.0,0
15.0,13.6,9.0,58,113.2,0.0,97.73,1.0,1
9.666666666666666,12.6,8.333333333333334,59,113.2,0.0,97.73,1.0,0
9.333333333333334,10.8,10.0,60,113.2,0.0,97.73,1.0,0
4.333333333333333,7.6,9.333333333333334,61,113.2,0.0,97.73,1.0,0
7.666666666666667,9.2,11.0,62,113.2,0.0,97.73,1.0,1
11.666666666666666,8.8,11.0,63,113.2,0.0,97.73,1.0,1
14.0,10.2,12.0,64,113.2,0.0,97.73,1.0,0
15.0,12.6,11.666666666666666,65,113.2,0.0,97.73,1.0,1
11.333333333333334,13.0,10.666666666666666,66,113.2,0.0,97.73,1.0,0
13.0,13.4,9.666666666666666,67,113.2,0.0,97.73,1.0,1
10.0,11.6,8.0,68,113.2,0.0,97.73,1.0,0
15.0,13.6,11.333333333333334,69,113.2,0.0,97.73,1.0,1
16.333333333333332,14.2,12.0,70,113.2,0.0,97.73,1.0,1
17.0,15.0,14.0,71,113.2,0.0,97.73,1.0,0
11.666666666666666,12.8,12.333333333333334,72,113.2,0.0,97.73,1.0,0
8.333333333333334,13.2,11.666666666666666,73,113.2,0.0,97.73,1.0,0
6.0,9.6,10.0,74,113.2,0.0,97.73,1.0,0
7.333333333333333,7.4,7.666666666666667,75,113.2,0.0,97.73,1.0,1
5.666666666666667,6.4,6.666666666666667,76,113.2,0.0,97.73,1.0,0
7.333333333333333,7.0,7.333333333333333,77,113.2,0.0,97.73,1.0,0
10.0,8.4,8.666666666666666,78,113.2,0.0,97.73,1.0,1
9.666666666666666,8.6,8.333333333333334,79,113.2,0.0,97.73,1.0,0
20.0,20.0,13.0,1,110.4,0.0,96.63,1.0,1
15.5,15.5,10.5,2,110.4,0.0,96.63,1.0,0
13.666666666666666,13.666666666666666,11.0,3,110.4,0.0,96.63,1.0,0
12.333333333333334,14.25,9.0,4,110.4,0.0,96.63,1.0,1
14.0,14.6,10.333333333333334,5,110.4,0.0,96.63,1.0,1
18.666666666666668,15.4,11.666666666666666,6,110.4,0.0,96.63,1.0,1
22.0,18.4,15.0,7,110.4,0.0,96.63,1.0,1
19.333333333333332,18.0,15.333333333333334,8,110.4,0.0,96.63,1.0,0
14.333333333333334,16.6,13.666666666666666,9,110.4,0.0,96.63,1.0,0
9.333333333333334,15.6,10.666666666666666,10,110.4,0.0,96.63,1.0,0
11.0,13.4,10.333333333333334,11,110.4,0.0,96.63,1.0,1
16.666666666666668,13.4,11.333333333333334,12,110.4,0.0,96.63,1.0,1
16.666666666666668,14.0,12.666666666666666,13,110.4,0.0,96.63,1.0,0
15.666666666666666,14.2,12.666666666666666,14,110.4,0.0,96.63,1.0,0
11.333333333333334,14.6,11.333333333333334,15,110.4,0.0,96.63,1.0,0
10.666666666666666,13.8,11.666666666666666,16,110.4,0.0,96.63,1.0,0
15.0,13.2,12.0,17,110.4,0.0,96.63,1.0,1
14.333333333333334,13.2,12.666666666666666,18,110.4,0.0,96.63,1.0,0
21.0,17.0,15.0,19,110.4,0.0,96.63,1.0,1
20.666666666666668,18.8,15.0,20,110.4,0.0,96.63,1.0,1
19.333333333333332,18.4,13.666666666666666,21,110.4,0.0,96.63,1.0,0
11.333333333333334,14.8,10.333333333333334,22,110.4,0.0,96.63,1.0,0
7.0,14.4,9.0,23,110.4,0.0,96.63,1.0,0
8.666666666666666,11.0,9.333333333333334,24,110.4,0.0,96.63,1.0,0
13.333333333333334,10.4,10.333333333333334,25,110.4,0.0,96.63,1.0,1
19.0,14.2,12.666666666666666,26,110.4,0.0,96.63,1.0,1
19.0,15.6,12.333333333333334,27,110.4,0.0,96.63,1.0,0
18.333333333333332,17.2,12.0,28,110.4,0.0,96.63,1.0,0
13.333333333333334,17.0,9.666666666666666,29,110.4,0.0,96.63,1.0,0
13.0,15.4,10.666666666666666,30,110.4,0.0,96.63,1.0,0
10.333333333333334,12.0,9.0,31,110.4,0.0,96.63,1.0,0
14.333333333333334,14.2,10.0,32,110.4,0.0,96.63,1.0,1
14.0,12.8,9.666666666666666,33,110.4,0.0,96.63,1.0,0
17.0,14.2,12.333333333333334,34,110.4,0.0,96.63,1.0,1
15.0,15.4,12.0,35,110.4,0.0,96.63,1.0,1
16.666666666666668,16.6,12.0,36,110.4,0.0,96.63,1.0,0
17.0,15.8,10.0,37,110.4,0.0,96.63,1.0,1
16.0,16.6,10.0,38,110.4,0.0,96.63,1.0,0
14.333333333333334,15.0,9.333333333333334,39,110.4,0.0,96.63,1.0,0
16.666666666666668,16.8,12.333333333333334,40,110.4,0.0,96.63,1.0,1
18.333333333333332,17.6,13.333333333333334,41,110.4,0.0,96.63,1.0,1
19.666666666666668,16.6,14.333333333333334,42,110.4,0.0,96.63,1.0,0
15.0,16.2,12.0,43,110.4,0.0,96.63,1.0,0
9.333333333333334,14.6,10.0,44,110.4,0.0,96.63,1.0,0
8.666666666666666,11.8,9.0,45,110.4,0.0,96.63,1.0,1
6.0,8.8,8.666666666666666,46,110.4,0.0,96.63,1.0,0
13.333333333333334,10.8,12.0,47,110.4,0.0,96.63,1.0,1
13.333333333333334,10.8,12.666666666666666,48,110.4,0.0,96.63,1.0,1
17.0,13.4,13.666666666666666,49,110.4,0.0,96.63,1.0,1
12.666666666666666,13.2,11.0,50,110.4,0.0,96.63,1.0,0
10.0,10.0,6.0,1,113.5,0.0,100.67,0.0,1
11.0,11.0,6.5,2,113.5,0.0,100.67,0.0,1
12.0,12.0,6.333333333333333,3,113.5,0.0,100.67,0.0,1
12.666666666666666,12.0,6.333333333333333,4,113.5,0.0,100.67,0.0,1
12.666666666666666,12.0,6.0,5,113.5,0.0,100.67,0.0,1
11.666666666666666,12.2,5.0,6,113.5,0.0,100.67,0.0,0
11.0,11.8,5.666666666666667,7,113.5,0.0,100.67,0.0,0
12.0,12.0,7.0,8,113.5,0.0,100.67,0.0,1
17.0,14.8,12.666666666666666,9,113.5,0.0,100.67,0.0,1
15.0,13.2,10.666666666666666,10,113.5,0.0,100.67,0.0,0
17.0,15.2,11.333333333333334,11,113.5,0.0,100.67,0.0,1
14.333333333333334,16.8,8.0,12,113.5,0.0,100.67,0.0,1
16.666666666666668,16.0,9.333333333333334,13,113.5,0.0,100.67,0.0,0
13.666666666666666,13.2,8.333333333333334,14,113.5,0.0,100.67,0.0,0
14.0,16.2,8.0,15,113.5,0.0,100.67,0.0,1
13.0,13.6,7.666666666666667,16,113.5,0.0,100.67,0.0,0
11.0,11.2,7.666666666666667,17,113.5,0.0,100.67,0.0,0
6.0,9.8,5.666666666666667,18,113.5,0.0,100.67,0.0,0
8.0,10.2,7.0,19,113.5,0.0,100.67,0.0,1
8.666666666666666,8.0,6.333333333333333,20,113.5,0.0,100.67,0.0,0
15.666666666666666,11.4,10.0,21,113.5,0.0,100.67,0.0,1
14.333333333333334,12.2,9.333333333333334,22,113.5,0.0,100.67,0.0,0
17.333333333333332,14.8,11.333333333333334,23,113.5,0.0,100.67,0.0,1
13.666666666666666,14.8,9.333333333333334,24,113.5,0.0,100.67,0.0,0
16.666666666666668,17.0,10.0,25,113.5,0.0,100.67,0.0,1
19.0,16.8,11.333333333333334,26,113.5,0.0,100.67,0.0,1
24.333333333333332,20.8,14.333333333333334,27,113.5,0.0,100.67,0.0,1
23.333333333333332,20.6,15.0,28,113.5,0.0,100.67,0.0,0
21.0,21.2,12.666666666666666,29,113.5,0.0,100.67,0.0,0
15.0,19.8,9.333333333333334,30,113.5,0.0,100.67,0.0,0
19.333333333333332,20.8,12.0,31,113.5,0.0,100.67,0.0,1
17.666666666666668,17.2,10.333333333333334,32,113.5,0.0,100.67,0.0,0
17.0,16.0,9.666666666666666,33,113.5,0.0,100.67,0.0,0
14.333333333333334,16.8,8.333333333333334,34,113.5,0.0,100.67,0.0,1
15.0,17.2,9.333333333333334,35,113.5,0.0,100.67,0.0,0
16.333333333333332,14.2,10.333333333333334,36,113.5,0.0,100.67,0.0,0
16.333333333333332,16.0,11.666666666666666,37,113.5,0.0,100.67,0.0,1
19.666666666666668,18.8,15.666666666666666,38,113.5,0.0,100.67,0.0,1
21.666666666666668,18.6,16.0,39,113.5,0.0,100.67,0.0,1
19.333333333333332,18.6,13.0,40,113.5,0.0,100.67,0.0,0
16.0,18.6,10.666666666666666,41,113.5,0.0,100.67,0.0,0
18.0,19.6,13.666666666666666,42,113.5,0.0,100.67,0.0,1
19.666666666666668,18.6,13.666666666666666,43,113.5,0.0,100.67,0.0,1
19.0,17.0,13.333333333333334,44,113.5,0.0,100.67,0.0,0
15.0,17.0,9.333333333333334,45,113.5,0.0,100.67,0.0,0
14.666666666666666,17.8,10.0,46,113.5,0.0,100.67,0.0,0
17.666666666666668,16.8,10.333333333333334,47,113.5,0.0,100.67,0.0,1
17.333333333333332,15.6,11.333333333333334,48,113.5,0.0,100.67,0.0,0
17.333333333333332,16.8,10.666666666666666,49,113.5,0.0,100.67,0.0,0
18.333333333333332,18.8,11.666666666666666,50,113.5,0.0,100.67,0.0,1
21.333333333333332,19.6,14.666666666666666,51,113.5,0.0,100.67,0.0,1
21.666666666666668,19.2,14.333333333333334,52,113.5,0.0,100.67,0.0,1
17.333333333333332,18.8,13.0,53,113.5,0.0,100.67,0.0,0
13.0,17.0,9.333333333333334,54,113.5,0.0,100.67,0.0,0
12.666666666666666,15.8,10.666666666666666,55,113.5,0.0,100.67,0.0,1
16.0,15.6,12.0,56,113.5,0.0,100.67,0.0,1
19.0,15.4,13.333333333333334,57,113.5,0.0,100.67,0.0,1
24.0,19.8,15.333333333333334,58,113.5,0.0,100.67,0.0,1
22.0,21.0,13.666666666666666,59,113.5,0.0,100.67,0.0,0
21.0,20.4,12.333333333333334,60,113.5,0.0,100.67,0.0,0
15.666666666666666,19.6,10.333333333333334,61,113.5,0.0,100.67,0.0,0
14.0,18.0,9.0,62,113.5,0.0,100.67,0.0,0
16.666666666666668,16.0,10.666666666666666,63,113.5,0.0,100.67,0.0,1
19.333333333333332,18.0,10.666666666666666,64,113.5,0.0,100.67,0.0,1
21.0,18.0,11.666666666666666,65,113.5,0.0,100.67,0.0,0
16.333333333333332,16.4,10.0,66,113.5,0.0,100.67,0.0,0
13.666666666666666,17.8,8.666666666666666,67,113.5,0.0,100.67,0.0,0
16.666666666666668,18.0,10.0,68,113.5,0.0,100.67,0.0,1
18.0,15.6,10.666666666666666,69,113.5,0.0,100.67,0.0,0
18.666666666666668,16.4,12.666666666666666,70,113.5,0.0,100.67,0.0,1
17.666666666666668,18.8,11.666666666666666,71,113.5,0.0,100.67,0.0,1
20.0,19.4,13.666666666666666,72,113.5,0.0,100.67,0.0,1
17.666666666666668,17.0,12.666666666666666,73,113.5,0.0,100.67,0.0,0
16.333333333333332,17.8,13.0,74,113.5,0.0,100.67,0.0,0
15.0,17.2,12.333333333333334,75,113.5,0.0,100.67,0.0,1
20.666666666666668,18.8,13.0,76,113.5,0.0,100.67,0.0,1
19.666666666666668,17.6,11.333333333333334,77,113.5,0.0,100.67,0.0,0
